"fixture_id","updateAt","player_id","player_name","team_id","team_name","number","position","rating","minutes_played","captain","substitute","offsides","shots_total","shots_on","goals_total","goals_conceded","goals_assists","goals_saves","passes_total","passes_key","passes_accuracy","tackles_total","tackles_blocks","tackles_interceptions","duels_total","duels_won","dribbles_attempts","dribbles_success","dribbles_past","fouls_drawn","fouls_committed","cards_yellow","cards_red","penalty_won","penalty_commited","penalty_success","penalty_missed","penalty_saved"
327993,1597032071,10240,"Richard",134,"Atletico Paranaense",25,"M","6.6",57,"False","False",NA,1,0,0,0,0,0,20,0,90,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
327993,1597032071,10129,"Leo Cittadini",134,"Atletico Paranaense",18,"M","7.6",79,"False","False",NA,2,1,1,0,0,0,35,3,100,0,1,0,5,2,0,0,1,2,0,0,0,0,0,0,0,0
327993,1597032071,10133,"Nikão",134,"Atletico Paranaense",11,"F","7.5",90,"True","False",1,3,1,0,0,0,0,31,3,93,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0
327993,1597032071,133186,"Vinicius Alessandro Mingotti",134,"Atletico Paranaense",38,"F","7.0",79,"False","False",NA,3,1,0,0,0,0,8,0,57,3,0,0,7,6,0,0,1,2,0,0,0,0,0,0,0,0
327993,1597032071,10147,"Vitinho",134,"Atletico Paranaense",28,"F","7.2",90,"False","False",NA,2,2,1,0,0,0,21,1,95,1,0,0,11,4,4,2,1,0,0,0,0,0,0,0,0,0
327993,1597032071,10125,"Khellven",134,"Atletico Paranaense",13,"D","6.7",27,"False","True",NA,0,0,0,0,0,0,22,0,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
327993,1597032071,67204,"Christian",134,"Atletico Paranaense",88,"M","6.2",27,"False","True",NA,0,0,0,0,0,0,8,0,80,0,0,0,5,1,0,0,0,1,4,1,0,0,0,0,0,0
327993,1597032071,143640,"Kawan",134,"Atletico Paranaense",77,"M","6.5",33,"False","True",NA,0,0,0,0,0,0,12,0,92,0,0,1,6,2,1,1,2,1,1,1,0,0,0,0,0,0
327993,1597032071,10134,"Lucho González",134,"Atletico Paranaense",3,"M","6.0",11,"False","True",NA,1,0,0,0,0,0,3,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
327993,1597032071,9935,"Carlos Eduardo",134,"Atletico Paranaense",96,"M","6.7",11,"False","True",NA,0,0,0,0,0,0,2,0,100,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
327985,1597118490,10151,"Diego Alves",127,"Flamengo",1,"G","7.3",90,"False","False",NA,0,0,0,1,0,4,34,0,81,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
327985,1597118490,500,"Rafinha",127,"Flamengo",13,"D","6.9",90,"False","False",NA,0,0,0,0,0,0,41,0,77,1,0,0,11,10,1,1,0,5,0,1,0,0,0,0,0,0
327985,1597118490,10156,"Rodrigo Caio",127,"Flamengo",3,"D","7.9",90,"False","False",NA,0,0,0,0,0,0,68,1,88,3,3,0,10,9,2,1,0,0,0,0,0,0,0,0,0,0
327985,1597118490,10124,"Leo Pereira",127,"Flamengo",4,"D","6.3",90,"False","False",NA,0,0,0,0,0,0,60,1,81,0,1,1,7,4,0,0,2,0,0,0,0,0,0,0,0,0
327985,1597118490,34,"Filipe Luis",127,"Flamengo",16,"D","7.0",90,"False","False",NA,0,0,0,0,0,0,49,1,83,2,0,0,12,8,4,4,0,1,2,0,0,0,0,0,0,0
327985,1597118490,30408,"Gerson",127,"Flamengo",8,"M","7.2",80,"False","False",NA,2,0,0,0,0,0,36,1,87,1,0,1,8,5,1,1,0,3,1,0,0,0,0,0,0,0
327985,1597118490,10173,"Willian Arão",127,"Flamengo",5,"M","7.2",90,"False","False",NA,0,0,0,0,0,0,38,0,82,5,0,0,13,9,0,0,1,3,2,0,0,0,0,0,0,0
327985,1597118490,10168,"Everton Ribeiro",127,"Flamengo",7,"M","7.2",73,"True","False",NA,1,1,0,0,0,0,26,2,78,2,0,1,6,5,1,1,0,2,1,0,0,0,0,0,0,0
327985,1597118490,2612,"Giorgian De Arrascaeta",127,"Flamengo",14,"M","6.2",60,"False","False",NA,3,1,0,0,0,0,22,2,66,0,0,0,5,2,1,0,1,1,0,0,0,0,0,0,0,0
327985,1597118490,10180,"Bruno Henrique",127,"Flamengo",27,"M","6.6",90,"False","False",2,2,0,0,0,0,0,24,2,82,2,0,0,15,9,5,3,0,2,3,1,0,0,0,0,0,0
327985,1597118490,10174,"Gabriel Barbosa",127,"Flamengo",9,"F","7.2",90,"False","False",1,4,0,0,0,0,0,9,2,64,0,0,0,6,3,4,2,0,1,0,0,0,0,0,0,0,0
327985,1597118490,10177,"Vitinho",127,"Flamengo",11,"M","6.9",10,"False","True",NA,2,0,0,0,0,0,6,0,66,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0
327985,1597118490,10364,"Michael",127,"Flamengo",19,"M","6.5",17,"False","True",NA,2,0,0,0,0,0,7,0,77,0,0,0,5,2,1,1,1,0,1,0,0,0,0,0,0,0
327985,1597118490,10321,"Pedro",127,"Flamengo",21,"F","6.3",30,"False","True",NA,0,0,0,0,0,0,4,0,57,0,0,0,5,1,0,0,0,0,2,1,0,0,0,0,0,0
327985,1597118490,10081,"Rafael",1062,"Atletico-MG",32,"G","7.2",90,"False","False",NA,0,0,0,0,0,2,22,0,53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
327985,1597118490,9872,"Igor Rabello",1062,"Atletico-MG",16,"D","7.5",90,"True","False",NA,0,0,0,0,0,0,27,0,84,2,0,3,7,6,0,0,1,2,0,0,0,0,0,0,0,0
327985,1597118490,10051,"Gabriel",1062,"Atletico-MG",30,"D","6.5",44,"False","False",NA,0,0,0,0,0,0,17,0,70,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
327985,1597118490,2499,"Junior Alonso",1062,"Atletico-MG",3,"D","7.3",90,"False","False",NA,0,0,0,0,0,0,23,0,79,1,4,0,6,2,0,0,1,0,2,0,0,0,0,0,0,0
327985,1597118490,9874,"Guga",1062,"Atletico-MG",2,"M","6.9",90,"False","False",NA,0,0,0,0,0,0,20,0,62,3,0,1,11,6,1,1,1,1,0,0,0,0,0,0,0,0
327985,1597118490,16360,"Alan Franco",1062,"Atletico-MG",21,"M","6.6",69,"False","False",NA,0,0,0,0,0,0,10,1,66,2,0,0,9,4,2,1,0,0,3,0,0,0,0,0,0,0
327985,1597118490,9883,"Nathan",1062,"Atletico-MG",23,"M","7.2",79,"False","False",2,1,0,0,0,0,0,8,3,80,2,0,1,6,3,2,1,1,0,2,0,0,0,0,0,0,0
