"fixture_id","team_id","startXI","player","number"
328007,151,FALSE,"Zeca",92
328007,151,FALSE,"Ignacio Jara",18
328007,151,FALSE,"Miguel Ferreira",80
328009,1062,TRUE,"Rafael",32
328009,1062,TRUE,"Guga",2
328009,1062,TRUE,"Réver",4
328009,1062,TRUE,"Junior Alonso",3
328009,1062,TRUE,"Allan",29
328009,1062,TRUE,"Alan Franco",21
328009,1062,TRUE,"Jair",8
328009,1062,TRUE,"Jefferson Savarino",70
328009,1062,TRUE,"Hyoran",20
328009,1062,TRUE,"Keno",11
328009,1062,TRUE,"Marrony",38
328009,1062,FALSE,"Matheus Mendes",34
328009,1062,FALSE,"Victor",1
328009,1062,FALSE,"Bueno",40
328009,1062,FALSE,"Mariano",25
328009,1062,FALSE,"Gabriel",30
328009,1062,FALSE,"Fábio Santos",6
328009,1062,FALSE,"Guilherme Arana",13
328009,1062,FALSE,"Igor Rabello",16
328009,1062,FALSE,"Bruno Silva",17
328009,1062,FALSE,"Calebe",26
328009,1062,FALSE,"Léo Sena",27
328009,1062,FALSE,"Marquinhos",50
328009,129,TRUE,"Fernando Prass",1
328009,129,TRUE,"Samuel Xavier",22
328009,129,TRUE,"Gabriel Lacerda",15
328009,129,TRUE,"Luiz Otávio",13
328009,129,TRUE,"Bruno Pacheco",6
328009,129,TRUE,"Fernando Sobral",88
328009,129,TRUE,"Fabinho",19
328009,129,TRUE,"Mateus Gonçalves",7
328009,129,TRUE,"William Oliveira",5
328009,129,TRUE,"Vinicius Lima",45
328009,129,TRUE,"Rafael Sóbis",11
328009,129,FALSE,"Diogo Silva",12
328009,129,FALSE,"Eduardo",86
328009,129,FALSE,"Alyson",14
328009,129,FALSE,"Klaus",44
328009,129,FALSE,"Ricardinho",8
328009,129,FALSE,"Charles",35
328009,129,FALSE,"Martha",74
328009,129,FALSE,"Wescley",39
328009,129,FALSE,"Rick",37
328009,129,FALSE,"Cléber",89
328009,129,FALSE,"Vítor Jacaré",40
328009,129,FALSE,"Bergson",30
328006,133,TRUE,"Fernando Miguel",1
328006,133,TRUE,"Cayo Tenório",41
328006,133,TRUE,"Ricardo Graça",36
328006,133,TRUE,"Leandro Castán",5
328006,133,TRUE,"Henrique",37
328006,133,TRUE,"Fellipe Bastos",8
